price,city,locality_tier,area_sqft,bhk,bathrooms,floor,total_floors,parking,lift,east_facing,furnishing,property_age
2086531,Noida,Budget,466,1,1,4,5,0,1,0,Semi-Furnished,7
14027272,Delhi,Mid,1031,2,1,10,11,0,1,1,Semi-Furnished,11
25058090,Mumbai,Mid,1329,3,3,2,24,1,1,0,Unfurnished,9
12902958,Delhi,Mid,971,2,2,3,11,1,1,1,Semi-Furnished,18
7768266,Delhi,Mid,569,1,1,1,2,0,0,1,Semi-Furnished,12
16078071,Chennai,Mid,2081,4,3,5,7,1,1,0,Semi-Furnished,9
7913205,Chennai,Premium,776,2,1,5,13,0,1,0,Unfurnished,8
7113459,Hyderabad,Premium,584,1,1,1,8,1,0,0,Fully Furnished,9
8865699,Mumbai,Mid,470,1,1,22,24,0,1,1,Unfurnished,11
5552120,Pune,Budget,977,2,2,0,2,1,0,0,Fully Furnished,2
8869096,Delhi,Mid,716,2,2,1,4,1,1,0,Unfurnished,8
20191963,Chennai,Premium,1679,3,3,0,3,1,0,0,Fully Furnished,2
5934570,Hyderabad,Budget,1021,2,1,13,13,1,1,1,Semi-Furnished,8
16999593,Bangalore,Mid,1816,4,4,1,7,0,1,1,Unfurnished,9
14892628,Mumbai,Budget,1045,2,2,0,3,1,1,0,Fully Furnished,10
29126378,Mumbai,Mid,1541,3,2,4,4,1,1,0,Unfurnished,9
15649500,Kolkata,Premium,1646,3,2,2,7,1,1,1,Fully Furnished,7
9535528,Noida,Mid,1462,3,3,12,24,1,1,0,Semi-Furnished,5
10940883,Chennai,Mid,1501,3,2,3,5,1,1,0,Unfurnished,8
51020942,Mumbai,Premium,1922,4,3,2,3,1,1,0,Unfurnished,9
15261618,Bangalore,Premium,1071,2,1,7,7,1,1,0,Unfurnished,4
15745908,Pune,Premium,1405,3,2,4,4,0,1,1,Semi-Furnished,11
14752492,Pune,Mid,1892,4,4,1,8,1,1,0,Semi-Furnished,12
9924398,Mumbai,Mid,491,1,1,1,6,1,1,1,Unfurnished,8
6720970,Mumbai,Mid,352,1,1,4,11,0,1,0,Unfurnished,10
13990725,Pune,Premium,1192,2,1,15,21,1,1,1,Semi-Furnished,9
16792645,Bangalore,Mid,1731,3,2,3,3,1,0,0,Unfurnished,13
13067895,Delhi,Mid,945,2,2,3,15,1,0,0,Semi-Furnished,5
17817904,Mumbai,Mid,833,2,1,19,24,1,1,1,Semi-Furnished,8
18567082,Hyderabad,Premium,1540,3,2,2,5,0,1,1,Semi-Furnished,7
12005411,Kolkata,Premium,1442,3,3,0,2,1,1,0,Unfurnished,11
7449545,Noida,Mid,1140,2,2,7,15,1,1,1,Unfurnished,10
11247431,Hyderabad,Premium,905,2,2,3,11,1,1,0,Semi-Furnished,6
14390335,Hyderabad,Mid,1565,3,2,2,3,1,1,0,Fully Furnished,3
39871623,Mumbai,Mid,2013,4,3,5,6,1,1,1,Semi-Furnished,4
12866605,Hyderabad,Mid,1418,3,2,5,8,1,1,1,Fully Furnished,10
14696664,Bangalore,Mid,1528,3,3,1,3,1,1,0,Unfurnished,9
8737687,Hyderabad,Mid,1105,2,1,7,11,1,1,1,Unfurnished,7
11712215,Bangalore,Mid,1010,2,2,2,11,1,1,0,Fully Furnished,9
13183214,Delhi,Budget,1511,3,3,3,19,1,0,0,Semi-Furnished,10
27282709,Mumbai,Budget,1895,4,4,3,8,0,1,1,Fully Furnished,2
21688693,Delhi,Mid,1637,3,3,6,8,0,1,1,Semi-Furnished,15
39637797,Mumbai,Mid,2125,4,4,7,9,1,1,0,Unfurnished,10
46936681,Mumbai,Mid,2450,5,4,0,4,0,1,0,Semi-Furnished,6
1727026,Jaipur,Budget,485,1,1,0,13,1,1,0,Semi-Furnished,5
10147437,Bangalore,Premium,669,1,1,0,10,0,1,1,Semi-Furnished,6
4495414,Hyderabad,Budget,863,2,2,6,16,1,0,1,Unfurnished,9
6359911,Ahmedabad,Mid,1072,2,2,3,13,0,0,1,Fully Furnished,7
4892877,Jaipur,Mid,932,2,1,9,9,1,0,1,Semi-Furnished,10
26333806,Hyderabad,Premium,2213,4,3,3,3,1,0,0,Semi-Furnished,9
3427618,Kolkata,Mid,507,1,1,20,21,1,0,1,Semi-Furnished,10
15777968,Delhi,Mid,1151,2,2,0,5,1,1,0,Semi-Furnished,5
18004268,Delhi,Premium,908,2,1,17,24,0,1,0,Semi-Furnished,6
18363317,Bangalore,Mid,1850,4,3,1,6,1,0,1,Unfurnished,4
7488620,Chennai,Budget,1471,3,3,1,3,1,1,1,Semi-Furnished,7
14944640,Chennai,Mid,2031,4,4,18,18,1,1,1,Unfurnished,12
35137153,Delhi,Mid,2438,5,5,1,14,1,1,1,Fully Furnished,6
49487252,Mumbai,Premium,1590,3,3,8,14,0,1,1,Fully Furnished,5
4705266,Chennai,Budget,974,2,2,0,2,0,0,0,Semi-Furnished,14
9971660,Mumbai,Budget,750,2,1,6,18,1,1,0,Semi-Furnished,14
8357670,Hyderabad,Mid,1066,2,1,1,9,1,1,1,Unfurnished,7
12459982,Pune,Mid,1394,3,2,6,6,1,1,0,Fully Furnished,7
4170197,Pune,Mid,456,1,1,9,21,1,0,0,Fully Furnished,8
6277727,Pune,Mid,686,1,1,0,10,1,1,0,Fully Furnished,11
9437454,Ahmedabad,Mid,1712,3,3,1,3,1,0,0,Semi-Furnished,7
7625455,Hyderabad,Budget,1430,3,2,5,7,1,1,0,Unfurnished,4
11799245,Pune,Mid,1569,3,2,4,9,1,1,1,Unfurnished,10
6574131,Chennai,Mid,933,2,1,4,19,0,1,1,Unfurnished,6
26107224,Delhi,Mid,1965,4,3,0,4,1,1,1,Semi-Furnished,9
17612483,Mumbai,Budget,1427,3,2,3,14,1,1,1,Unfurnished,12
15194674,Delhi,Premium,793,2,2,3,14,1,0,1,Semi-Furnished,9
17060895,Bangalore,Mid,1511,3,3,1,3,0,0,0,Fully Furnished,10
17895819,Chennai,Mid,2534,5,4,2,2,1,0,0,Unfurnished,11
2532840,Kolkata,Mid,419,1,1,1,8,1,1,0,Unfurnished,13
9916742,Delhi,Budget,1130,2,1,13,14,0,1,1,Semi-Furnished,9
40499449,Mumbai,Premium,1447,3,2,5,8,1,1,1,Semi-Furnished,7
4157120,Noida,Budget,923,2,2,6,15,1,1,1,Semi-Furnished,7
55091311,Mumbai,Premium,2063,4,4,3,9,1,1,1,Unfurnished,10
12445752,Bangalore,Premium,814,2,2,9,10,1,1,1,Unfurnished,10
8493230,Hyderabad,Budget,1608,3,2,0,2,0,0,0,Semi-Furnished,8
13376237,Hyderabad,Mid,1451,3,2,0,2,1,1,0,Fully Furnished,4
29820140,Mumbai,Mid,1618,3,2,2,12,1,1,0,Unfurnished,4
24864196,Mumbai,Mid,1154,2,2,8,13,1,1,0,Fully Furnished,5
20195294,Mumbai,Mid,1076,2,2,0,8,1,0,0,Unfurnished,8
3964212,Hyderabad,Mid,402,1,1,7,8,0,1,0,Fully Furnished,8
4303902,Hyderabad,Budget,849,2,2,0,9,1,1,0,Unfurnished,8
6190469,Delhi,Budget,827,2,2,1,2,0,0,1,Unfurnished,11
18134014,Chennai,Mid,2132,4,3,7,10,1,1,1,Fully Furnished,6
6330437,Kolkata,Mid,983,2,2,4,7,1,0,0,Semi-Furnished,8
29240607,Mumbai,Mid,1428,3,3,6,9,1,1,1,Semi-Furnished,7
8227533,Hyderabad,Mid,984,2,1,7,8,0,1,1,Semi-Furnished,9
18582603,Chennai,Premium,1629,3,2,10,13,1,0,0,Semi-Furnished,10
37364709,Delhi,Mid,2593,5,4,3,5,1,0,0,Fully Furnished,7
18720108,Delhi,Premium,1052,2,2,0,5,1,0,0,Unfurnished,4
25202515,Chennai,Premium,2076,4,3,0,5,1,1,0,Fully Furnished,11
13047712,Ahmedabad,Premium,1521,3,3,6,13,1,1,0,Fully Furnished,10
12451883,Kolkata,Mid,2036,4,3,0,6,1,1,0,Semi-Furnished,11
8441917,Hyderabad,Budget,1526,3,2,3,3,1,0,0,Semi-Furnished,10
8948049,Pune,Mid,999,2,1,21,24,1,0,0,Fully Furnished,15
10423677,Bangalore,Mid,1090,2,2,1,7,1,0,1,Unfurnished,9
6397146,Chennai,Premium,543,1,1,1,2,1,0,0,Semi-Furnished,6
14130828,Bangalore,Mid,1394,3,2,4,10,1,1,0,Unfurnished,8
31355453,Delhi,Mid,2563,5,5,9,12,1,1,0,Unfurnished,8
13401130,Pune,Mid,1529,3,3,1,7,1,1,0,Fully Furnished,5
5735754,Hyderabad,Budget,1073,2,1,10,10,1,1,0,Unfurnished,7
27637231,Bangalore,Premium,1987,4,3,3,3,1,0,1,Unfurnished,12
10637837,Noida,Mid,1597,3,2,2,5,1,1,1,Semi-Furnished,12
20034481,Mumbai,Mid,992,2,2,2,3,0,0,0,Semi-Furnished,5
5128345,Delhi,Budget,586,1,1,1,5,1,1,0,Unfurnished,11
13070666,Mumbai,Budget,945,2,1,5,8,1,1,0,Semi-Furnished,6
9457645,Pune,Budget,1953,4,3,4,6,0,1,1,Unfurnished,8
15499381,Pune,Mid,2072,4,3,9,9,1,1,0,Unfurnished,8
9092109,Delhi,Budget,960,2,1,7,7,1,1,1,Semi-Furnished,10
13059622,Chennai,Premium,1264,2,2,2,4,1,0,0,Unfurnished,7
23880622,Bangalore,Premium,1567,3,3,3,3,1,0,1,Semi-Furnished,5
9837545,Pune,Budget,2002,4,4,2,4,0,1,1,Unfurnished,9
10995480,Bangalore,Budget,1598,3,2,2,3,0,1,0,Semi-Furnished,5
20254456,Bangalore,Premium,1442,3,2,6,11,1,1,0,Unfurnished,6
9867938,Noida,Premium,1110,2,2,11,15,1,1,0,Unfurnished,9
30084430,Delhi,Premium,1607,3,2,4,11,1,1,0,Semi-Furnished,10
36474764,Mumbai,Premium,1150,2,2,4,10,1,1,0,Fully Furnished,9
16240231,Hyderabad,Mid,1947,4,3,3,4,1,1,0,Semi-Furnished,7
4345979,Noida,Budget,853,2,1,4,11,1,1,0,Fully Furnished,11
20227954,Bangalore,Mid,1926,4,3,0,9,1,1,0,Semi-Furnished,12
13410138,Mumbai,Budget,966,2,2,2,2,0,0,1,Semi-Furnished,4
17931614,Delhi,Budget,2200,4,3,8,20,1,1,1,Unfurnished,9
11924299,Hyderabad,Mid,1263,2,1,2,2,1,1,1,Fully Furnished,6
13608423,Mumbai,Budget,1041,2,2,3,7,1,1,1,Unfurnished,10
13017934,Chennai,Mid,1501,3,2,4,7,1,1,0,Fully Furnished,11
2873698,Jaipur,Mid,458,1,1,16,16,1,1,1,Semi-Furnished,7
20488635,Bangalore,Mid,2098,4,4,18,21,0,1,1,Unfurnished,9
19024070,Bangalore,Mid,1762,3,2,18,23,1,1,1,Semi-Furnished,11
13122304,Bangalore,Budget,1714,3,3,7,8,1,1,0,Fully Furnished,7
26311115,Mumbai,Budget,2136,4,3,10,10,1,0,1,Unfurnished,5
11008297,Ahmedabad,Mid,2134,4,3,0,2,1,1,1,Unfurnished,6
10569551,Bangalore,Budget,1599,3,3,5,7,1,1,1,Unfurnished,11
30067145,Bangalore,Premium,1994,4,3,14,19,1,0,0,Semi-Furnished,9
2592979,Chennai,Budget,411,1,1,6,6,1,1,0,Semi-Furnished,7
9229048,Bangalore,Mid,997,2,1,1,2,0,0,0,Unfurnished,7
17644591,Chennai,Premium,1550,3,3,3,3,1,1,1,Semi-Furnished,6
15595126,Mumbai,Mid,825,2,1,5,6,1,1,0,Unfurnished,9
9221800,Kolkata,Mid,1481,3,2,2,4,1,1,1,Semi-Furnished,13
8362895,Noida,Premium,900,2,1,1,5,1,1,0,Semi-Furnished,9
5532490,Chennai,Budget,1121,2,1,1,5,1,1,0,Unfurnished,14
19784977,Noida,Premium,1934,4,3,1,5,0,1,0,Fully Furnished,6
20540848,Mumbai,Budget,1539,3,3,2,2,1,0,0,Semi-Furnished,11
15188348,Bangalore,Budget,2415,5,4,1,18,1,1,0,Unfurnished,9
14095682,Hyderabad,Mid,1691,3,3,8,11,0,1,1,Semi-Furnished,9
6093914,Hyderabad,Mid,795,2,2,0,9,0,1,1,Unfurnished,6
8485189,Bangalore,Budget,1057,2,1,9,9,1,0,0,Fully Furnished,12
11496127,Delhi,Mid,846,2,1,1,5,1,1,0,Semi-Furnished,6
35760851,Mumbai,Mid,1938,4,3,1,15,1,0,0,Unfurnished,6
5892258,Bangalore,Mid,524,1,1,22,22,0,0,1,Semi-Furnished,5
19146881,Mumbai,Mid,1030,2,1,0,2,1,1,1,Unfurnished,9
11617996,Pune,Budget,2027,4,3,0,2,1,1,1,Fully Furnished,10
22348494,Delhi,Mid,1518,3,2,8,10,1,1,0,Fully Furnished,6
18373688,Mumbai,Mid,922,2,1,0,4,1,1,0,Semi-Furnished,11
7594685,Hyderabad,Mid,980,2,1,10,20,0,1,0,Unfurnished,7
10960257,Hyderabad,Budget,2003,4,3,3,10,1,1,0,Semi-Furnished,7
7180788,Ahmedabad,Budget,2023,4,4,1,5,1,1,0,Semi-Furnished,9
8902664,Hyderabad,Mid,992,2,1,5,6,1,1,1,Semi-Furnished,4
15745311,Bangalore,Premium,1087,2,2,1,11,1,0,1,Unfurnished,5
16098233,Kolkata,Premium,2011,4,4,0,3,0,1,0,Unfurnished,11
12093384,Hyderabad,Mid,1524,3,2,3,18,0,0,0,Semi-Furnished,3
38609301,Mumbai,Mid,1954,4,3,2,2,0,1,1,Semi-Furnished,10
7924024,Hyderabad,Budget,1373,3,3,12,24,0,0,0,Fully Furnished,7
11333494,Ahmedabad,Mid,2018,4,3,2,3,1,0,1,Semi-Furnished,11
11493205,Bangalore,Mid,1144,2,1,12,12,1,1,0,Unfurnished,6
9610671,Delhi,Budget,1053,2,1,2,2,0,0,0,Semi-Furnished,5
28515554,Mumbai,Mid,1401,3,2,3,6,1,1,0,Semi-Furnished,11
34437251,Mumbai,Mid,1597,3,3,1,9,1,1,0,Fully Furnished,9
29448758,Bangalore,Premium,1959,4,4,0,2,0,1,1,Semi-Furnished,8
5288129,Hyderabad,Mid,585,1,1,1,6,1,1,0,Fully Furnished,13
23875328,Mumbai,Budget,1955,4,3,2,4,1,1,0,Unfurnished,9
6925467,Noida,Mid,1042,2,2,2,7,1,1,0,Semi-Furnished,6
11356527,Pune,Mid,1437,3,3,7,7,0,1,1,Semi-Furnished,4
3593633,Hyderabad,Mid,440,1,1,6,14,1,1,0,Unfurnished,5
5814198,Kolkata,Budget,1312,3,2,3,3,1,0,0,Fully Furnished,12
34631843,Mumbai,Mid,1561,3,2,1,2,1,1,0,Fully Furnished,3
10341909,Bangalore,Mid,1044,2,1,3,6,0,1,0,Unfurnished,6
6068772,Chennai,Budget,1051,2,1,2,19,1,1,0,Fully Furnished,10
13774092,Kolkata,Premium,1533,3,2,10,17,1,1,1,Semi-Furnished,2
10808911,Pune,Budget,1908,4,4,2,8,0,1,1,Fully Furnished,12
14573935,Delhi,Mid,1115,2,2,4,19,0,1,0,Semi-Furnished,5
8140907,Noida,Mid,1119,2,1,12,14,0,1,1,Fully Furnished,5
21153972,Mumbai,Mid,905,2,1,3,4,1,1,0,Fully Furnished,6
12276646,Ahmedabad,Mid,2063,4,4,0,3,0,1,1,Fully Furnished,6
5729118,Jaipur,Mid,1104,2,2,2,4,0,1,1,Semi-Furnished,4
10052842,Mumbai,Mid,443,1,1,2,4,1,0,1,Semi-Furnished,7
11585372,Pune,Mid,1464,3,2,0,9,1,1,0,Semi-Furnished,4
45898882,Mumbai,Premium,1564,3,2,7,8,1,1,1,Semi-Furnished,6
13946391,Bangalore,Premium,818,2,2,3,9,1,1,1,Fully Furnished,7
13065113,Hyderabad,Budget,2369,5,5,0,3,1,1,1,Semi-Furnished,7
10162058,Hyderabad,Mid,1381,3,2,2,14,0,1,0,Unfurnished,11
5377850,Noida,Budget,1284,3,2,3,6,1,1,1,Unfurnished,6
11930966,Chennai,Premium,1130,2,2,0,7,1,1,1,Unfurnished,4
16771755,Bangalore,Mid,1761,4,4,12,24,0,0,0,Unfurnished,11
6021046,Kolkata,Mid,1041,2,2,4,4,0,1,0,Unfurnished,9
4682907,Noida,Budget,1097,2,1,3,5,1,1,1,Unfurnished,10
13452051,Mumbai,Budget,964,2,1,1,10,1,1,1,Semi-Furnished,4
11226109,Jaipur,Premium,1419,3,2,5,18,1,1,1,Fully Furnished,6
20019676,Mumbai,Budget,1527,3,2,1,3,1,0,0,Semi-Furnished,12
14385091,Kolkata,Premium,1500,3,3,8,12,0,0,1,Fully Furnished,7
14661376,Delhi,Mid,1120,2,2,1,21,0,0,0,Semi-Furnished,8
14787012,Mumbai,Budget,1184,3,2,3,6,1,1,0,Unfurnished,13
9542951,Bangalore,Budget,1389,3,2,4,4,0,1,0,Semi-Furnished,15
5397272,Chennai,Budget,1067,2,1,3,10,1,1,0,Semi-Furnished,10
22692571,Bangalore,Mid,2006,4,3,3,4,1,1,0,Fully Furnished,8
30527368,Mumbai,Premium,1090,2,1,2,5,0,0,0,Semi-Furnished,9
17069394,Hyderabad,Premium,1531,3,2,16,19,0,0,1,Unfurnished,9
3058394,Ahmedabad,Mid,483,1,1,6,8,1,0,0,Semi-Furnished,10
10035284,Bangalore,Budget,1463,3,2,0,2,1,0,0,Semi-Furnished,8
58009534,Delhi,Premium,2779,5,4,4,5,1,1,0,Fully Furnished,5
25496128,Bangalore,Mid,2684,5,4,7,9,0,1,0,Unfurnished,8
23576992,Mumbai,Mid,1059,2,2,7,7,1,0,0,Fully Furnished,4
6825398,Kolkata,Mid,1009,2,2,2,10,1,1,0,Fully Furnished,11
4038548,Kolkata,Mid,564,1,1,13,13,1,1,0,Fully Furnished,9
17323398,Hyderabad,Mid,2099,4,4,7,7,0,0,0,Semi-Furnished,13
11072176,Bangalore,Budget,1550,3,2,23,24,1,1,1,Semi-Furnished,7
8685826,Kolkata,Premium,909,2,2,13,21,1,1,0,Fully Furnished,3
7002016,Hyderabad,Budget,1214,2,2,1,2,0,0,0,Fully Furnished,9
16656807,Kolkata,Premium,2029,4,4,4,4,1,1,0,Unfurnished,3
18304497,Chennai,Premium,1741,3,3,2,4,1,0,0,Unfurnished,2
9225238,Pune,Mid,1022,2,2,2,3,1,1,1,Fully Furnished,11
5093251,Hyderabad,Budget,970,2,1,2,4,1,1,0,Unfurnished,5
12423876,Bangalore,Mid,1166,2,2,3,6,1,1,0,Semi-Furnished,7
11158303,Noida,Mid,1536,3,3,2,2,0,0,0,Fully Furnished,9
15032726,Hyderabad,Mid,2016,4,3,0,3,0,0,0,Unfurnished,5
15452507,Hyderabad,Mid,1855,4,4,0,2,1,0,0,Semi-Furnished,4
14609282,Delhi,Budget,1579,3,2,0,2,1,0,0,Fully Furnished,11
9817924,Chennai,Budget,1940,4,4,7,7,0,1,0,Semi-Furnished,6
10699565,Hyderabad,Premium,946,2,1,5,5,1,1,0,Unfurnished,5
11967925,Delhi,Mid,941,2,1,17,23,1,1,1,Unfurnished,6
32007712,Mumbai,Budget,2552,5,4,0,2,0,0,0,Semi-Furnished,9
6761000,Hyderabad,Mid,815,2,2,21,22,1,1,1,Unfurnished,5
7571395,Pune,Mid,974,2,2,1,2,1,0,1,Unfurnished,9
31251036,Hyderabad,Premium,2617,5,4,3,9,1,0,0,Semi-Furnished,3
11003571,Delhi,Mid,850,2,1,1,4,1,1,1,Unfurnished,7
18563136,Chennai,Premium,1520,3,2,3,15,0,1,0,Fully Furnished,6
27863783,Mumbai,Budget,1924,4,3,2,2,1,0,0,Fully Furnished,12
15363236,Bangalore,Mid,1451,3,2,16,24,1,1,1,Semi-Furnished,7
12496530,Mumbai,Mid,698,1,1,0,2,0,0,1,Unfurnished,13
7058616,Delhi,Budget,801,2,1,1,4,1,1,1,Unfurnished,17
21116983,Delhi,Premium,1091,2,1,1,6,1,1,0,Semi-Furnished,11
9643241,Bangalore,Mid,942,2,1,6,13,1,1,0,Unfurnished,4
31261269,Mumbai,Mid,1436,3,2,8,24,1,1,0,Fully Furnished,9
9784091,Bangalore,Mid,866,2,2,6,6,0,1,0,Fully Furnished,7
6258624,Hyderabad,Budget,1090,2,1,10,13,1,1,0,Semi-Furnished,7
10818347,Bangalore,Budget,1477,3,3,0,12,0,1,0,Fully Furnished,6
20507686,Bangalore,Premium,1461,3,2,6,8,0,0,0,Unfurnished,10
9008818,Kolkata,Budget,2013,4,4,10,11,1,1,1,Fully Furnished,9
19317549,Mumbai,Mid,979,2,1,0,2,0,0,0,Semi-Furnished,12
10371164,Hyderabad,Budget,1759,4,4,4,6,1,1,0,Fully Furnished,13
28684329,Mumbai,Mid,1441,3,2,7,14,1,1,1,Semi-Furnished,11
22751627,Mumbai,Mid,1107,2,1,7,7,1,1,0,Semi-Furnished,8
7750985,Hyderabad,Mid,819,2,1,15,18,1,1,1,Fully Furnished,9
8384759,Hyderabad,Mid,869,2,2,9,16,1,1,0,Fully Furnished,10
7873797,Ahmedabad,Mid,1448,3,2,1,17,0,1,0,Semi-Furnished,7
6706469,Hyderabad,Mid,912,2,1,2,3,0,1,0,Unfurnished,13
8434491,Noida,Budget,1996,4,3,1,4,1,1,0,Semi-Furnished,9
27553836,Mumbai,Mid,1368,3,3,0,2,1,0,1,Semi-Furnished,5
25917219,Mumbai,Budget,1953,4,4,12,24,1,1,1,Semi-Furnished,7
10341690,Mumbai,Mid,494,1,1,3,4,0,1,1,Semi-Furnished,8
14699327,Delhi,Mid,1077,2,1,1,5,1,1,1,Semi-Furnished,7
3964664,Hyderabad,Budget,649,1,1,2,4,1,1,1,Semi-Furnished,11
7834899,Chennai,Mid,968,2,2,1,2,1,0,0,Semi-Furnished,5
27253907,Mumbai,Budget,2226,4,3,4,4,1,1,0,Unfurnished,10
2068917,Noida,Budget,477,1,1,0,2,1,0,0,Semi-Furnished,5
7548266,Kolkata,Mid,1099,2,1,5,5,0,1,1,Fully Furnished,8
15941904,Delhi,Mid,1231,2,2,11,24,1,1,0,Unfurnished,6
28257023,Mumbai,Premium,1016,2,2,10,11,0,1,0,Semi-Furnished,11
34278756,Mumbai,Mid,1835,4,3,0,11,1,1,1,Unfurnished,11
30460232,Mumbai,Mid,1510,3,3,1,6,1,1,0,Semi-Furnished,1
18357303,Mumbai,Budget,1426,3,3,1,15,1,1,0,Semi-Furnished,6
9334975,Hyderabad,Mid,967,2,1,13,20,1,1,0,Fully Furnished,8
29497355,Delhi,Mid,2238,4,3,22,24,0,1,1,Semi-Furnished,14
13119858,Bangalore,Mid,1353,3,2,1,2,1,0,0,Unfurnished,10
3720864,Jaipur,Budget,1036,2,2,10,18,1,1,1,Semi-Furnished,9
8825132,Chennai,Premium,894,2,2,0,3,0,0,0,Unfurnished,4
17583221,Noida,Premium,1963,4,3,2,5,1,0,0,Unfurnished,8
30089713,Mumbai,Mid,1589,3,3,4,5,1,1,1,Unfurnished,10
11014500,Bangalore,Budget,1538,3,3,4,10,1,1,1,Semi-Furnished,6
6154406,Hyderabad,Budget,972,2,2,9,9,1,0,0,Fully Furnished,8
17519074,Mumbai,Mid,922,2,2,0,2,1,1,1,Unfurnished,8
22626533,Mumbai,Budget,1537,3,2,10,13,1,0,1,Fully Furnished,9
14700484,Chennai,Mid,1704,3,3,3,6,1,0,0,Fully Furnished,11
6458850,Chennai,Budget,1391,3,2,0,2,1,1,1,Unfurnished,6
24028504,Bangalore,Premium,1729,3,3,6,6,1,1,1,Unfurnished,9
19147327,Bangalore,Premium,1143,2,1,2,7,1,1,0,Fully Furnished,9
23589410,Bangalore,Premium,1664,3,3,2,2,0,1,1,Unfurnished,4
37954148,Mumbai,Mid,2037,4,3,3,3,1,1,0,Unfurnished,9
18236356,Delhi,Budget,2140,4,3,14,24,1,1,0,Semi-Furnished,15
15912371,Mumbai,Mid,878,2,2,0,18,0,1,1,Unfurnished,6
12774602,Mumbai,Budget,919,2,2,1,3,0,0,1,Fully Furnished,7
15118725,Noida,Mid,2091,4,3,4,8,0,0,1,Fully Furnished,7
18913310,Hyderabad,Premium,1535,3,3,4,5,0,1,1,Semi-Furnished,9
11085033,Pune,Mid,1482,3,2,0,8,1,1,0,Unfurnished,6
21084707,Delhi,Mid,1699,4,3,4,6,1,1,1,Unfurnished,7
9458618,Bangalore,Budget,1447,3,2,2,2,0,0,1,Unfurnished,8
16617838,Delhi,Mid,1359,3,2,0,4,1,1,0,Unfurnished,11
11909265,Mumbai,Mid,559,1,1,2,3,0,1,0,Fully Furnished,8
9039247,Mumbai,Mid,477,1,1,3,7,1,1,0,Semi-Furnished,8
3129873,Kolkata,Mid,424,1,1,16,20,1,1,0,Fully Furnished,1
11749954,Chennai,Budget,2317,4,4,11,24,1,1,0,Semi-Furnished,7
14203107,Hyderabad,Premium,1124,2,2,22,24,1,1,1,Semi-Furnished,8
12417024,Bangalore,Budget,1626,3,2,17,24,1,1,0,Fully Furnished,7
15263020,Noida,Mid,2264,4,4,2,2,1,0,0,Semi-Furnished,9
32437348,Mumbai,Mid,1596,3,3,3,12,0,1,1,Semi-Furnished,4
12456999,Delhi,Budget,1407,3,3,3,4,0,1,1,Semi-Furnished,7
9047371,Bangalore,Mid,893,2,1,8,17,0,1,0,Semi-Furnished,5
18708195,Pune,Mid,2115,4,4,7,15,1,1,0,Fully Furnished,7
5290566,Jaipur,Premium,752,2,2,1,6,1,1,0,Unfurnished,9
7067670,Delhi,Mid,490,1,1,2,7,1,1,1,Unfurnished,5
2736820,Ahmedabad,Budget,739,2,2,2,4,0,1,0,Semi-Furnished,12
6534219,Kolkata,Mid,1011,2,2,0,4,1,1,0,Fully Furnished,7
9320759,Delhi,Budget,1102,2,1,0,24,0,1,0,Semi-Furnished,6
14804693,Bangalore,Mid,1533,3,3,5,19,1,1,1,Unfurnished,8
15822214,Bangalore,Premium,1112,2,2,2,3,1,1,0,Unfurnished,8
13390587,Jaipur,Premium,1735,3,3,0,4,0,1,0,Fully Furnished,7
6287502,Delhi,Mid,482,1,1,1,2,1,0,0,Unfurnished,8
5119604,Kolkata,Budget,1336,2,2,3,24,0,1,0,Semi-Furnished,7
18345187,Delhi,Mid,1525,3,3,2,20,0,1,0,Unfurnished,12
14862725,Pune,Mid,2113,4,3,1,8,0,1,0,Unfurnished,8
11791145,Bangalore,Budget,1926,4,4,4,11,0,1,0,Unfurnished,5
13489965,Hyderabad,Budget,2694,5,4,7,12,0,1,1,Unfurnished,12
14438233,Kolkata,Premium,1625,3,3,3,3,1,0,0,Semi-Furnished,9
6691846,Kolkata,Budget,1676,3,2,7,23,1,1,0,Semi-Furnished,6
7589533,Ahmedabad,Mid,1506,3,2,2,7,0,1,0,Unfurnished,6
39976095,Mumbai,Premium,1349,3,2,0,2,0,0,1,Fully Furnished,10
8333740,Pune,Mid,1055,2,1,1,5,0,1,1,Semi-Furnished,7
24533990,Mumbai,Mid,1296,3,3,4,9,1,1,1,Unfurnished,5
10951742,Bangalore,Mid,959,2,1,2,5,0,1,1,Fully Furnished,8
8315658,Hyderabad,Mid,1022,2,1,8,11,0,1,0,Semi-Furnished,7
26925947,Bangalore,Premium,1785,3,3,6,18,0,1,0,Semi-Furnished,6
5352721,Hyderabad,Budget,1038,2,2,9,13,0,1,1,Unfurnished,11
3422960,Jaipur,Budget,1016,2,1,2,10,1,1,0,Semi-Furnished,9
5715481,Mumbai,Budget,492,1,1,1,7,0,0,0,Unfurnished,6
18156607,Chennai,Mid,2338,5,5,3,4,0,1,0,Semi-Furnished,2
10141257,Bangalore,Mid,1010,2,1,6,6,1,1,0,Unfurnished,8
19613795,Mumbai,Mid,1012,2,2,1,4,1,1,0,Semi-Furnished,10
53549134,Mumbai,Premium,1883,4,4,7,23,1,1,0,Semi-Furnished,5
8486247,Noida,Mid,1357,3,2,11,20,1,1,1,Unfurnished,8
5445350,Ahmedabad,Mid,942,2,2,3,3,1,0,1,Semi-Furnished,10
3477814,Ahmedabad,Budget,1007,2,2,3,15,1,1,1,Unfurnished,12
